url,slug,title,description,expire_at,is_homebased,areas_clean,levels_clean,locations_names,locations_latitudes,locations_longitudes,company_name,company_slug,url_apply,url_details,is_internship,is_national_or_local,job_quintet,is_un2.0_relevant,is_un_org
https://untalent.org/jobs/project-advisor-1,project-advisor-1,Project Advisor,UNDP Indonesia and the Ministry of Health have been working together in a long-term partnership on health governance that is aimed at narrowing health development gaps and meeting the SDGs commitment…,2025-03-13 00:00:00+00:00,False,"['Communications & PR', 'Medical & Health']",['Volunteering'],['Jakarta'],[-6.1753942],[106.827183],UNDP Indonesia,,https://untalent.org/jobs/project-advisor-1/apply,https://untalent.org/jobs/project-advisor-1/details,False,False,[],False,False
https://untalent.org/jobs/detection-of-acute-public-health-events-through-media-social-media,detection-of-acute-public-health-events-through-media-social-media,detection of acute public health events through media/social media,"







",2025-03-19 00:00:00+00:00,True,['Medical & Health'],['Volunteering'],[],[],[],World Health Organization,,https://untalent.org/jobs/detection-of-acute-public-health-events-through-media-social-media/apply,https://untalent.org/jobs/detection-of-acute-public-health-events-through-media-social-media/details,False,False,[],False,True
https://untalent.org/jobs/srh-programme-and-communication-support,srh-programme-and-communication-support,SRH programme and communication support,"The 7th Country Programme of support (2022-2026) has two more years to be completed. However, with the key staff position in the SRH team frozen, there is a need for support staff to help with prepar…",2025-03-19 00:00:00+00:00,False,"['IT & Telecom', 'Communications & PR', 'Admin']",['Volunteering'],['Vientiane'],[17.9640988],[102.6133707],United Nations Population Fund,,https://untalent.org/jobs/srh-programme-and-communication-support/apply,https://untalent.org/jobs/srh-programme-and-communication-support/details,False,False,[],False,True
https://untalent.org/jobs/junior-full-stack-software-developer-hse-ts-cs-2025-36-grae,junior-full-stack-software-developer-hse-ts-cs-2025-36-grae,Junior Full Stack Software Developer (HSE-TS-CS-2025-36-GRAE),"Job Description
---------------



**Your responsibilities**

Join a vibrant and dynamic team of software engineers at CERN, where diverse technical expertise meets a shared commitment to safety and …",,,[],['Entry'],['Geneva'],[46.2017559],[6.1466014],European Organization for Nuclear Research,,https://untalent.org/jobs/junior-full-stack-software-developer-hse-ts-cs-2025-36-grae/apply,https://untalent.org/jobs/junior-full-stack-software-developer-hse-ts-cs-2025-36-grae/details,False,False,['Digital'],True,False
https://untalent.org/jobs/assistant-of-department-safety-officer-ep-di-2025-29-grap,assistant-of-department-safety-officer-ep-di-2025-29-grap,Assistant of Department Safety Officer (EP-DI-2025-29-GRAP),"Job Description
---------------



**Your responsibilities**

We are seeking an Assistant Department Safety Officer to join the EP Safety Office. In this role, you will support the department in ensu…",,,[],['Entry'],['Geneva'],[46.2017559],[6.1466014],European Organization for Nuclear Research,,https://untalent.org/jobs/assistant-of-department-safety-officer-ep-di-2025-29-grap/apply,https://untalent.org/jobs/assistant-of-department-safety-officer-ep-di-2025-29-grap/details,False,False,[],False,False
https://untalent.org/jobs/particle-accelerator-operator-be-op-psb-2025-41-ld,particle-accelerator-operator-be-op-psb-2025-41-ld,Particle Accelerator Operator (BE-OP-PSB-2025-41-LD),"Company Description
-------------------



At CERN, the European Organization for Nuclear Research, physicists and engineers are probing the fundamental structure of the universe. Using the world's l…",,,[],[],['Geneva'],[46.2017559],[6.1466014],European Organization for Nuclear Research,,https://untalent.org/jobs/particle-accelerator-operator-be-op-psb-2025-41-ld/apply,https://untalent.org/jobs/particle-accelerator-operator-be-op-psb-2025-41-ld/details,False,False,[],False,False
https://untalent.org/jobs/materials-engineer-for-composites-and-polymers-te-msc-smt-2025-37-grae,materials-engineer-for-composites-and-polymers-te-msc-smt-2025-37-grae,Materials Engineer for Composites and Polymers (TE-MSC-SMT-2025-37-GRAE),"Job Description
---------------



We are seeking a skilled and motivated Materials Engineer to join our dynamic Polymer Laboratory team, which is part of the [Superconducting Magnet Technology (SMT)…",,,[],['Entry'],['Geneva'],[46.2017559],[6.1466014],European Organization for Nuclear Research,,https://untalent.org/jobs/materials-engineer-for-composites-and-polymers-te-msc-smt-2025-37-grae/apply,https://untalent.org/jobs/materials-engineer-for-composites-and-polymers-te-msc-smt-2025-37-grae/details,False,False,[],False,False
https://untalent.org/jobs/c-data-engineer-ep-cmg-ds-2025-23-grap-1,c-data-engineer-ep-cmg-ds-2025-23-grap-1,C++ Data Engineer (EP-CMG-DS-2025-23-GRAP),"Job Description
---------------



**Your responsibilities**

The CMS experiment is enhancing its real-time data processing capabilities in preparation for the High-Luminosity LHC (HL-LHC) era. As pa…",,,[],['Entry'],['Geneva'],[46.2017559],[6.1466014],European Organization for Nuclear Research,,https://untalent.org/jobs/c-data-engineer-ep-cmg-ds-2025-23-grap-1/apply,https://untalent.org/jobs/c-data-engineer-ep-cmg-ds-2025-23-grap-1/details,False,False,['Data'],True,False
https://untalent.org/jobs/ats-research-fellowship-applied-physics-and-engineering,ats-research-fellowship-applied-physics-and-engineering,ATS Research Fellowship: Applied Physics and Engineering,"Company Description
-------------------



At CERN, the European Organization for Nuclear Research, physicists and engineers are probing the fundamental structure of the universe. Using the world's l…",,,[],"['Senior', 'Mid']",['Geneva'],[46.2017559],[6.1466014],European Organization for Nuclear Research,,https://untalent.org/jobs/ats-research-fellowship-applied-physics-and-engineering/apply,https://untalent.org/jobs/ats-research-fellowship-applied-physics-and-engineering/details,False,False,[],False,False
https://untalent.org/jobs/legal-officer-corporate-law-lead-p4,legal-officer-corporate-law-lead-p4,"Legal Officer, Corporate Law Lead(P4)","This selection exercise may be used to generate a roster of pre-approved candidates to address future staffing needs for similar functions in any of the Departments and Offices of the Organization. 
…",2025-03-25 22:59:00+00:00,,[],[],['Vienna'],[48.2083537],[16.3725042],International Atomic Energy Agency,,https://untalent.org/jobs/legal-officer-corporate-law-lead-p4/apply,https://untalent.org/jobs/legal-officer-corporate-law-lead-p4/details,False,False,[],False,True
https://untalent.org/jobs/wvv-special-project-officer-empower-children-with-autism-or-intellectual-disabilities-project,wvv-special-project-officer-empower-children-with-autism-or-intellectual-disabilities-project,WVV Special Project Officer - Empower Children with Autism or Intellectual Disabilities Project,"With over 70 years of experience, our focus is on helping the most vulnerable children overcome poverty and experience fullness of life. We help children of all backgrounds, even in the most dangerou…",,,[],[],[],[],[],World Vision International,world-vision,https://untalent.org/jobs/wvv-special-project-officer-empower-children-with-autism-or-intellectual-disabilities-project/apply,https://untalent.org/jobs/wvv-special-project-officer-empower-children-with-autism-or-intellectual-disabilities-project/details,False,False,[],False,False
https://untalent.org/jobs/commodities-and-logistics-manager,commodities-and-logistics-manager,Commodities and Logistics Manager,"With over 70 years of experience, our focus is on helping the most vulnerable children overcome poverty and experience fullness of life. We help children of all backgrounds, even in the most dangerou…",,,['Logistics & Procurement'],[],[],[],[],World Vision International,world-vision,https://untalent.org/jobs/commodities-and-logistics-manager/apply,https://untalent.org/jobs/commodities-and-logistics-manager/details,False,False,[],False,False
https://untalent.org/jobs/program-consultant-health-care-quality-5,program-consultant-health-care-quality-5,"Program Consultant, Health Care Quality","Overview 
---------

Since our founding in 1924, we've cut cardiovascular disease deaths in half, but there is still so much more to do. To overcome today’s biggest health challenges and accelerate t…",,,['Medical & Health'],[],['Dallas'],[32.7762719],[-96.7968559],American Heart Association,heart,https://untalent.org/jobs/program-consultant-health-care-quality-5/apply,https://untalent.org/jobs/program-consultant-health-care-quality-5/details,False,False,[],False,False
https://untalent.org/jobs/program-manager-health-science-lab-ecosystem,program-manager-health-science-lab-ecosystem,"Program Manager, Health Science, Lab Ecosystem","Overview 
---------

Since our founding in 1924, we've cut cardiovascular disease deaths in half, but there is still so much more to do. To overcome today’s biggest health challenges and accelerate t…",,,['Medical & Health'],[],['Dallas'],[32.7762719],[-96.7968559],American Heart Association,heart,https://untalent.org/jobs/program-manager-health-science-lab-ecosystem/apply,https://untalent.org/jobs/program-manager-health-science-lab-ecosystem/details,False,False,[],False,False
https://untalent.org/jobs/economic-recovery-and-development-assistant-2,economic-recovery-and-development-assistant-2,Economic Recovery and Development Assistant,"Work Arrangement: In-person

**Job Description**

**Background:**

The International Rescue Committee (IRC) responds to the world’s worst humanitarian crises and helps people to survive and rebuild t…",,,[],[],['Yumbe'],[3.4920316],[31.284616],The International Rescue Committee,,https://untalent.org/jobs/economic-recovery-and-development-assistant-2/apply,https://untalent.org/jobs/economic-recovery-and-development-assistant-2/details,False,False,[],False,False
https://untalent.org/jobs/associate-it-officer-facilities,associate-it-officer-facilities,Associate IT Officer (Facilities),"**Join Our Mission to Foster Prosperity in Asia**

Are you ready to make a lasting impact on the future of Asia and be a catalyst for positive change? We are thrilled to offer a unique opportunity to…",2025-03-19 12:00:00+00:00,,[],[],['Manila'],[14.5907332],[120.9809674],ADB Information Technology Department,adb-tech,https://untalent.org/jobs/associate-it-officer-facilities/apply,https://untalent.org/jobs/associate-it-officer-facilities/details,False,False,['Digital'],True,False
https://untalent.org/jobs/senior-operations-coordination-officer,senior-operations-coordination-officer,Senior Operations Coordination Officer,"**Join Our Mission to Foster Prosperity in Asia**

Are you looking to have a lasting impact on the future of Asia and be a catalyst for positive change? We are thrilled to offer a unique opportunity …",2025-03-19 12:00:00+00:00,,[],[],['Manila'],[14.5907332],[120.9809674],ADB Southeast Asia Department,adb-southeast-asia,https://untalent.org/jobs/senior-operations-coordination-officer/apply,https://untalent.org/jobs/senior-operations-coordination-officer/details,False,False,[],False,False
https://untalent.org/jobs/people-manager-kenya,people-manager-kenya,People Manager Kenya,"#### Description

Heifer International is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, religion, colour, national origin, …",,,['Human Resources'],[],['Kenya'],[1.4419683],[38.4313975],Heifer International,heifer,https://untalent.org/jobs/people-manager-kenya/apply,https://untalent.org/jobs/people-manager-kenya/details,False,False,[],False,False
https://untalent.org/jobs/m25151-tecnico-a-en-mantenimiento-servicios-generales,m25151-tecnico-a-en-mantenimiento-servicios-generales,M25151 Técnico(a) en Mantenimiento (Servicios Generales),"CIMMYT es una organización internacional de investigación y desarrollo agrícola sin fines de lucro, enfocada al fortalecimiento de sistemas de producción de maíz y trigo en países en desarrollo. Para…",,,[],[],[],[],[],International Maize and Wheat Improvement Center,cimmyt,https://untalent.org/jobs/m25151-tecnico-a-en-mantenimiento-servicios-generales/apply,https://untalent.org/jobs/m25151-tecnico-a-en-mantenimiento-servicios-generales/details,False,False,[],False,False
